z,y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,set
0,1.1382819701793603,21,C,0,7,60,87,0,0,2,0,0,0,0,0,0,0,0,12,35,13,A,1,37,E,12,70,107,24,8,0,0,0,0,80,28,540,56,0,8,9,2,0,3,61,17,4,0,0,0,0,0,0,0,0,0,0,46,40,test
1,10.340472460838408,22,C,10,8,61,88,0,0,0,0,0,0,0,0,0,0,0,12,65,17,A,1,57,E,12,68,108,25,11,0,0,0,0,74,36,455,58,1,9,9,3,0,3,49,19,0,0,0,0,0,0,0,0,0,0,0,47,41,train
0,2.6068503732516666,23,C,2,3,60,109,0,0,0,0,0,1,0,0,0,0,1,10,35,14,J,1,63,E,12,76,136,24,12,0,0,0,0,80,30,480,43,0,5,8,3,0,7,60,20,0,0,0,0,0,0,0,0,0,0,0,45,39,test
0,3.640243277770449,26,C,0,0,60,145,0,0,0,1,0,1,0,1,0,0,0,10,55,14,J,1,77,E,11,68,152,27,12,0,0,0,0,79,35,520,56,1,7,8,2,0,6,56,17,0,0,0,0,0,0,0,0,0,0,0,44,41,train
1,10.252917958434004,26,C,20,10,63,120,0,0,0,0,0,4,0,0,0,0,0,12,25,17,J,1,53,E,15,90,131,27,12,3,0,0,0,82,37,550,82,0,5,9,2,0,6,52,15,0,0,0,0,0,0,0,0,0,0,0,46,34,test
0,2.807155122134681,24,C,0.125,6,65,175,0,0,0,1,0,0,0,0,0,1,0,12,45,13,J,1,43,E,11,68,175,28,10,0,2,0,1,79,29,390,78,1,9,9,3,0,3,63,19,0,0,0,0,0,0,0,0,0,0,0,46,39,train
0,3.570159843836955,31,C,0,0,64,124,0,0,0,0,0,3,1,0,0,1,0,14,45,10,J,1,73,E,11,80,145,34,12,0,1,0,0,83,39,420,61,0,9,9,3,0,5,54,16,0,0,0,0,0,0,0,0,0,0,0,46,42,test
0,5.615844602805839,20,C,10,3,59,115,0,0,0,0,0,0,1,0,0,1,0,11,55,8,J,1,63,E,10,62,128,21,12,0,0,0,0,82,39,445,60,0,5,9,2,0,2,44,13,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,8.577287652985255,21,C,10,4,59,119,0,0,0,0,0,0,0,0,0,0,0,11,55,12,J,1,75,E,9,68,135,22,12,0,0,0,0,78,32,380,64,0,9,9,3,0,4,46,15,0,0,0,0,0,0,0,0,0,0,0,45,40,train
1,3.428414568794989,36,C,0,13,63,160,0,0,0,0,0,0,1,0,0,0,0,12,45,6,J,1,53,E,14,60,178,39,12,0,0,0,0,75,27,360,53,1,9,10,2,0,6,57,16,0,0,0,0,0,0,0,0,0,0,0,47,37,test
0,-5.6108263534480844,23,C,20,9,62,160,1,0,1,0,0,0,0,0,1,0,1,11,35,5,J,1,43,E,13,80,172,26,11,0,0,0,1,79,38,220,87,0,3,9,3,0,2,70,20,0,0,0,0,0,0,0,0,0,0,0,46,40,test
1,4.323779182569157,29,C,10,7,63,150,0,0,0,0,0,1,0,0,0,0,0,12,35,15,J,1,43,E,9,65,182,31,12,0,0,0,0,75,39,380,52,1,9,8,3,0,3,66,22,0,0,0,0,1,0,0,0,0,0,1,47,39,train
1,-2.145380458188876,25,C,1,4,62,116,1,0,0,0,0,0,0,0,1,0,0,10,25,6,J,1,47,E,11,60,135,29,12,0,1,0,0,81,30,550,55,0,9,9,2,0,1,61,21,0,0,0,0,0,0,0,0,0,0,0,44,42,test
0,4.188919353733079,21,C,3,5,66,135,0,0,0,0,0,0,0,0,0,0,0,12,45,8,J,1,77,E,12,66,150,26,12,0,0,0,0,79,34,470,43,1,9,9,3,0,6,58,16,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,2.5223702758822024,22,C,0.125,6,66,131,0,0,0,0,0,0,0,0,0,0,0,12,55,10,J,1,80,E,12,76,155,28,12,0,0,0,0,86,38,475,56,0,8,9,3,0,9,58,20,0,0,0,0,0,0,0,0,0,0,0,46,40,train
0,11.046322033697116,25,C,0,0,64,120,0,1,0,0,0,0,1,0,2,1,1,14,75,10,J,1,60,B,12,90,138,24,10,0,0,0,0,76,35,395,63,1,9,9,0,2,9,65,23,0,0,0,0,0,0,0,0,0,0,0,47,43,train
0,2.079301505841765,29,C,30,9,67,124,0,0,2,0,0,0,0,0,1,0,0,12,45,8,J,1,53,E,14,70,141,30,10,1,0,0,0,77,24,365,61,1,8,9,3,0,9,59,16,0,0,0,0,0,0,0,0,0,0,0,47,33,train
0,0.8568563835995694,30,C,20,11,67,119,0,0,0,0,0,0,1,0,1,0,0,12,55,10,J,1,47,E,13,58,140,31,9,2,0,0,0,77,24,350,59,0,9,10,2,0,2,60,20,0,0,0,0,0,0,0,0,0,0,0,44,37,test
0,11.761599246946625,32,C,20,13,67,114,0,0,1,0,0,0,2,1,3,0,0,12,65,12,J,1,50,E,14,70,136,32,9,3,0,0,0,58,22,415,39,1,4,5,5,0,7,29,10,7,1,1,6,0,0,0,1,0,0,4,47,31,train
0,-1.9412159091708951,22,C,17,9,63,110,0,0,0,0,0,0,0,0,0,0,0,12,45,8,J,1,53,E,11,70,125,25,10,0,0,0,1,86,36,350,66,1,7,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,46,39,test
0,6.476949890471914,19,C,0,0,64,177,0,0,0,0,0,0,0,0,0,0,0,9,55,10,J,1,43,E,11,70,205,22,9,0,0,0,0,82,30,440,56,1,8,9,2,0,6,54,20,0,0,0,0,0,0,0,0,0,0,0,47,41,test
0,2.7038495762465637,23,C,0,0,61,115,0,0,1,0,0,0,0,0,0,0,0,7,45,6,F,1,67,E,14,80,139,23,12,0,0,0,0,83,31,545,67,0,8,9,2,0,7,57,17,0,0,0,0,0,0,0,0,0,0,0,47,42,test
0,16.07489504266212,31,C,0,0,62,139,0,3,0,4,0,0,0,0,1,1,0,12,75,14,J,1,93,E,11,80,155,35,14,0,0,0,0,81,33,540,50,1,9,9,3,0,6,57,17,0,0,0,0,0,0,0,0,0,0,0,48,39,test
0,18.201455130600838,33,C,0,0,61,140,0,1,0,1,0,0,0,0,2,0,0,12,85,11,J,1,73,E,11,78,149,37,12,0,0,0,0,75,31,400,55,1,9,8,4,0,11,51,17,0,0,0,3,0,0,0,0,0,0,0,46,37,train
0,-2.805953328405285,22,C,0,0,65,165,0,0,1,0,0,0,1,0,0,0,0,12,45,10,J,1,63,E,12,72,184,27,12,0,0,0,0,83,28,400,51,1,9,9,3,0,7,72,21,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,14.928693575121047,23,C,0,0,64,170,0,1,0,0,0,0,0,0,0,0,0,12,55,12,J,1,67,E,12,70,193,28,12,0,0,0,0,79,34,365,69,0,9,9,3,0,3,57,16,0,0,0,0,0,0,0,0,0,0,0,44,42,test
0,-0.5605763434602744,24,C,0,0,65,180,0,0,0,0,0,1,0,0,0,0,0,12,65,15,J,1,70,E,12,80,192,30,12,0,0,0,0,82,35,385,53,0,6,8,2,0,7,64,20,0,0,0,0,0,0,0,0,0,0,0,45,41,test
0,1.774217389051962,26,C,0,0,65,178,0,0,0,0,0,0,0,0,0,0,0,12,75,12,J,1,73,E,12,78,197,30,12,0,0,0,0,81,34,410,59,1,6,7,3,0,6,64,18,0,0,0,2,0,0,0,0,0,0,0,46,41,train
1,2.104469298364669,34,C,20,12,64,118,0,0,0,0,0,0,2,1,0,0,1,15,55,18,J,1,57,E,14,78,144,37,12,1,0,0,0,84,34,470,69,0,9,9,2,0,3,68,20,0,0,0,0,0,0,0,0,0,0,0,48,35,test
0,-0.5967060770409561,36,C,23,12,64,120,0,0,0,0,0,0,0,0,0,0,0,18,55,20,J,1,57,E,13,95,147,39,12,1,0,0,0,76,35,460,70,0,8,9,2,0,3,67,20,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,-5.222507871485812,27,C,40,10,64,110,0,0,0,0,0,0,3,1,0,0,0,10,55,20,J,1,67,E,13,64,133,34,12,2,1,0,0,80,32,350,75,1,9,9,2,0,1,77,24,0,0,0,0,0,0,0,0,0,0,0,46,42,train
0,5.117475254653759,21,C,0,3,65,118,0,0,0,0,1,0,0,0,0,0,0,10,45,8,J,1,83,E,14,70,142,29,18,0,0,0,0,81,32,440,60,1,8,9,0,3,6,51,15,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,2.8896096852528617,25,C,0,0,66,129,0,0,0,0,0,1,0,0,0,0,0,12,75,15,J,1,93,E,13,82,151,34,18,0,0,0,0,78,29,540,74,0,9,9,0,3,5,62,21,0,0,0,0,0,0,0,0,0,0,0,44,40,train
0,7.508046885580763,23,C,8,6,64,135,0,0,0,0,0,1,0,0,0,0,0,8,55,8,J,0,70,E,10,60,160,29,16,0,0,0,0,84,40,450,59,0,8,9,0,2,10,45,14,0,0,0,0,0,0,2,0,0,0,1,47,40,test
0,3.10182471176583,26,C,0,0,61,147,0,0,0,0,0,0,0,0,0,0,0,12,35,13,J,1,47,E,11,74,169,27,12,1,0,1,0,85,31,580,76,1,8,9,2,0,4,57,16,0,0,0,0,0,0,0,0,0,0,0,47,42,test
0,15.398300665889998,26,C,0,0,65,138,0,3,0,0,0,0,0,0,0,0,0,10,55,12,J,1,67,E,11,80,145,28,12,0,0,0,0,80,31,395,55,0,8,9,3,0,5,46,15,0,0,0,0,0,0,0,0,0,0,0,44,38,train
0,6.34329028316192,31,C,0,0,65,135,0,0,2,0,0,1,2,0,1,0,0,12,55,6,I,1,73,B,13,74,162,31,12,0,1,0,0,82,32,400,42,0,9,9,3,0,2,47,14,0,0,2,0,0,0,0,0,0,0,2,45,38,test
0,3.9270316774009975,32,C,0,0,64,145,0,0,1,0,0,1,2,0,0,0,0,12,55,7,I,1,63,B,13,80,169,32,12,0,2,0,0,77,34,440,57,1,2,8,2,0,5,49,15,0,0,0,1,0,0,0,0,0,0,0,47,38,test
1,15.742003181228245,28,C,30,8,66,118,0,0,0,0,0,0,1,0,4,0,0,11,55,12,J,1,53,E,13,76,136,32,10,0,1,0,0,74,30,435,54,1,4,9,6,0,5,18,16,0,0,0,1,1,0,1,0,0,0,3,44,36,test
1,0.9749623798415117,19,C,0,5,61,110,0,1,0,0,0,0,0,0,0,0,0,10,35,10,J,1,33,E,12,60,139,24,10,0,0,0,0,81,40,480,52,1,8,9,2,0,5,65,16,0,0,0,0,0,0,0,0,0,0,0,46,37,train
0,5.522304186241532,25,C,15,14,62,133,0,0,0,0,0,0,0,0,0,1,0,12,55,8,J,1,80,E,13,80,151,33,12,0,0,0,0,74,32,500,57,1,9,9,2,0,3,50,15,0,0,0,0,0,0,0,0,0,0,0,45,40,train
0,7.019183515017205,27,C,20,16,62,140,0,0,0,0,0,0,0,0,0,0,0,12,45,10,J,1,83,E,13,82,150,36,14,0,0,0,0,80,36,555,85,1,8,9,2,0,10,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39,test
1,5.922238353677166,36,C,20,14,65,155,0,0,0,0,0,0,1,0,0,0,0,12,55,20,J,1,53,E,14,80,171,33,10,0,1,0,0,78,29,480,51,0,9,9,2,0,4,66,20,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,4.640440026502934,21,C,2,3,62,126,0,0,1,0,0,1,0,0,0,0,1,13,65,8,I,1,67,B,14,68,144,22,12,0,0,0,0,84,37,425,61,0,8,9,2,0,2,46,14,6,0,0,0,0,0,0,0,0,0,0,45,39,train
0,5.986391338985942,23,C,5,3,65,135,0,0,1,0,0,1,0,0,1,0,1,13,85,8,I,1,80,B,15,76,151,24,12,0,0,0,0,80,29,490,65,1,8,9,3,0,8,49,14,0,0,0,0,0,0,0,0,0,0,0,49,35,train
0,5.07836563018627,36,C,0,16,66,125,0,0,0,1,0,0,1,0,1,1,0,12,65,15,J,1,83,E,13,70,141,33,12,2,1,0,0,78,36,320,71,0,9,9,2,0,3,51,15,0,0,0,0,0,0,0,0,0,0,0,45,39,train
0,5.402870449554023,23,C,0,0,62,132,0,0,0,1,0,0,0,0,1,0,0,12,55,8,J,1,57,E,15,60,149,25,10,0,0,0,0,87,37,460,53,1,8,9,3,0,6,54,16,0,0,0,0,0,0,0,0,0,0,0,47,41,test
0,8.17864761637877,24,C,0,0,62,130,0,0,0,0,0,0,0,0,0,0,0,12,75,15,J,1,53,E,14,70,154,25,9,0,0,0,0,77,36,410,52,1,9,9,3,0,7,51,15,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,9.597112738059376,30,C,0,0,62,112,0,0,2,0,0,0,0,1,0,0,0,9,75,12,J,1,87,E,12,90,130,32,12,0,0,0,0,81,33,450,45,0,4,9,2,0,5,44,13,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,1.4670187421126881,36,C,0,0,63,135,0,0,1,0,0,1,0,2,0,0,0,12,35,8,J,1,57,E,12,76,154,35,12,0,0,0,0,83,28,490,28,1,8,9,2,0,2,59,18,5,0,0,0,0,0,0,0,0,0,0,46,40,train
0,-3.262107349202637,23,C,25,5,66,130,0,0,0,1,0,0,2,1,0,0,0,12,65,10,J,1,77,E,13,90,147,27,12,0,0,0,0,76,28,400,64,1,8,9,3,0,2,76,26,0,0,0,0,0,0,0,0,0,0,0,45,42,train
0,-3.2767839467612005,26,C,20,9,67,147,1,0,0,0,0,0,1,1,1,0,0,14,55,13,F,1,57,E,16,80,150,32,10,0,0,0,0,75,28,510,85,0,9,9,2,0,1,69,16,0,0,0,0,0,0,0,0,0,0,0,47,41,train
0,1.3767161748978398,21,C,20,4,66,155,0,0,0,0,0,0,0,0,0,0,0,12,65,6,J,1,70,E,12,70,168,25,12,0,0,0,0,85,25,290,65,1,4,9,2,0,8,61,18,0,0,0,0,0,0,0,0,0,0,0,46,40,train
0,4.441567489545609,22,C,20,7,66,147,0,0,0,0,0,0,0,0,0,0,0,12,55,8,J,1,63,E,11,65,169,26,12,0,0,0,0,70,30,350,67,0,9,9,3,0,7,50,16,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,2.1661648567332112,28,D,5,10,66,180,0,0,0,0,0,1,1,0,0,0,0,13,35,16,J,1,67,B,9,78,205,31,15,0,0,0,1,77,26,620,68,1,5,9,0,2,1,57,16,0,0,0,1,0,0,0,0,0,0,0,47,38,test
0,6.024894717161859,22,D,0,0,62,113,0,0,1,0,0,1,1,0,0,0,0,10,85,20,J,1,63,E,13,68,126,40,10,0,0,0,0,84,28,500,71,0,8,9,3,0,3,54,16,0,0,0,0,0,0,0,0,0,0,0,41,41,train
0,7.382824739209937,21,C,6,2,66,140,0,0,1,0,0,5,0,1,0,0,1,12,45,10,J,1,77,E,12,50,167,24,12,0,0,0,0,82,33,725,65,1,10,10,2,0,10,51,14,0,0,0,0,0,0,0,0,0,0,0,50,40,train
0,-0.6453806435514435,24,C,20,5,66,147,0,0,0,0,0,1,1,1,0,0,0,12,65,10,J,1,90,E,13,74,176,26,13,0,0,0,0,82,34,570,74,1,9,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,48,41,test
0,16.25599085347734,31,C,30,12,64,125,2,1,0,0,0,0,1,0,0,0,0,10,75,12,J,1,63,E,13,70,139,37,12,0,0,0,0,84,35,330,53,1,7,9,3,0,6,56,16,0,0,0,0,0,0,0,0,0,0,0,46,38,test
0,4.015296906523483,24,C,0,0,66,125,0,0,0,0,0,0,0,0,0,0,1,12,75,10,B,1,73,E,12,82,137,24,12,0,0,0,0,75,26,350,65,0,9,10,2,0,8,54,16,0,0,0,0,0,0,0,0,0,0,0,45,37,test
0,0.15673048656737065,37,C,0,0,71,160,0,0,0,0,0,0,0,0,0,0,0,10,45,17,J,1,50,E,13,80,178,39,9,0,0,0,0,81,33,420,78,0,7,9,3,0,2,63,18,0,0,0,0,0,0,0,0,0,0,0,45,41,train
0,4.079020724705297,29,C,20,11,64,173,1,0,0,0,0,1,1,0,0,0,0,10,65,18,J,1,67,E,12,68,185,35,10,0,0,0,0,73,25,530,57,1,8,9,3,0,3,56,16,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,-0.7953483812744409,32,C,0,15,63,180,1,0,0,0,0,1,0,0,0,0,0,9,65,16,J,1,57,E,12,58,183,37,10,0,0,0,0,80,31,435,74,1,7,9,2,0,6,71,23,0,0,0,0,0,0,0,0,0,0,0,48,35,test
0,1.8159113828642275,17,C,10,6,62,112,1,0,0,0,0,2,0,0,0,0,0,10,45,10,J,1,50,E,10,70,152,23,11,1,0,0,0,77,30,300,38,1,8,9,3,0,2,58,18,0,0,0,0,0,0,0,0,0,0,0,44,39,test
1,9.620085898820887,21,C,0,0,64,120,0,0,0,0,0,0,0,0,0,0,0,12,15,10,J,1,33,E,15,68,131,38,12,0,0,0,0,80,39,580,69,0,3,9,3,0,2,42,12,0,0,0,0,0,0,0,0,0,0,0,45,41,train
0,-0.8220681990343757,23,C,20,5,59,85,0,0,0,0,0,1,0,0,1,0,0,9,35,10,J,1,43,E,16,60,117,22,10,1,0,0,0,74,26,410,36,1,4,9,4,0,5,68,19,0,0,0,0,0,0,0,0,0,0,0,44,39,test
0,11.21858241693029,25,C,5,8,62,120,0,1,0,0,0,1,0,0,0,0,1,12,95,7,I,1,63,B,13,70,135,30,12,0,0,0,0,77,36,370,79,1,8,9,2,0,9,65,18,0,0,1,0,0,0,0,0,0,0,0,45,38,test
1,3.180224178725728,33,C,10,17,62,118,0,0,1,0,0,1,0,0,1,0,0,12,55,10,J,1,43,E,12,64,135,34,9,0,0,0,0,85,37,350,80,1,8,9,2,0,4,58,17,0,0,0,0,0,0,0,0,0,0,0,43,40,test
0,2.8491955028019964,23,C,0,3,65,162,0,0,0,0,0,0,1,0,0,0,0,12,45,10,J,1,67,E,14,78,182,36,12,0,0,0,1,79,26,510,71,1,9,9,3,0,5,57,16,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,1.181770849533957,27,C,15,8,66,121,0,0,0,0,0,1,1,0,1,0,0,12,85,8,J,1,73,E,12,70,147,27,12,0,2,0,0,81,35,580,72,1,9,9,2,0,8,65,20,0,0,0,0,0,0,0,0,0,0,0,48,42,test
0,-0.7430420745723705,22,C,20,10,64,116,0,0,0,0,0,2,0,0,0,0,0,11,65,10,J,1,67,E,12,64,150,26,12,0,0,0,0,81,34,400,61,0,8,9,2,0,3,61,16,0,0,0,0,0,0,0,0,0,0,0,44,39,train
0,2.1834716997116868,29,C,20,12,68,150,0,0,0,0,0,1,1,1,1,0,0,10,35,13,F,1,47,E,13,70,163,33,10,0,2,0,0,80,29,560,70,1,7,9,2,0,3,60,20,0,0,0,0,0,0,0,0,0,0,0,48,41,train
0,1.9534083827528137,26,C,0.5,5,63,108,0,0,0,0,0,0,0,0,0,0,0,9,75,10,J,1,70,E,14,70,127,34,12,0,0,0,0,81,34,545,34,0,8,9,3,0,3,59,17,0,0,0,0,0,0,0,0,0,0,0,46,38,train
0,3.7932544724202644,28,C,20,14,69,172,0,0,0,0,0,1,0,0,0,0,0,12,85,17,J,1,70,E,14,80,180,29,12,0,0,0,0,75,28,565,70,1,9,9,2,0,6,58,18,0,0,0,0,0,0,0,0,0,0,0,45,40,test
0,3.9075070516216437,21,C,0,0,64,145,0,0,0,0,0,0,1,0,0,0,0,10,35,17,J,1,53,E,12,80,169,25,11,0,0,0,0,64,19,690,63,1,9,9,2,0,3,57,18,0,0,0,0,0,0,0,0,0,0,0,50,41,train
0,1.8558295080001983,25,C,0,0,64,155,0,0,0,3,0,0,1,0,0,0,0,11,75,15,J,1,70,E,12,68,167,28,11,0,0,0,0,75,33,510,50,0,8,9,0,3,6,60,20,0,0,0,0,0,0,0,0,0,0,0,47,41,train
0,4.810306810044592,32,C,7,12,67,155,0,0,0,0,0,1,0,1,0,0,1,12,45,15,J,1,73,E,13,70,172,33,12,0,0,1,0,81,35,565,62,0,9,10,3,0,2,52,14,0,0,0,0,0,0,0,0,0,0,0,45,39,test
0,11.869119148003659,22,C,0,0,63,135,0,0,0,0,0,2,0,0,0,0,0,12,45,10,J,1,70,E,12,78,162,24,16,0,1,0,0,79,34,630,62,1,7,10,3,0,11,34,10,0,0,0,0,0,0,2,0,0,0,1,46,43,train
0,2.7924907746013763,21,C,3,5,60,106,0,0,2,0,0,0,1,0,0,0,0,12,35,10,J,1,43,E,12,90,135,21,8,0,0,0,0,81,30,490,68,1,8,9,2,0,4,60,18,0,0,0,0,0,0,0,0,0,0,0,45,40,train
0,2.3364420004894533,27,C,0,0,62,215,0,0,0,0,0,1,0,0,1,0,0,12,35,12,J,1,60,E,11,88,181,32,12,0,0,0,0,80,41,570,85,1,6,9,3,0,2,52,16,1,0,0,0,0,0,0,0,0,0,0,48,41,train
0,-0.5744939288269952,33,C,0.125,15,63,189,0,0,0,0,0,1,3,0,0,0,0,12,45,15,J,1,43,E,12,80,217,38,9,1,2,0,1,82,38,500,97,1,9,9,2,0,3,67,19,0,0,0,0,0,0,0,0,0,0,0,47,42,test
0,-5.318108396432605,29,C,20,13,59,102,0,0,0,0,0,0,1,0,0,0,0,10,55,10,J,1,80,E,16,55,125,32,12,1,0,0,0,86,35,350,86,0,5,9,2,0,2,75,22,0,0,0,0,0,0,0,0,0,0,0,45,39,test
0,-0.85809048887514106,31,C,10,16,63,112,0,0,0,0,0,0,1,0,0,0,0,11,35,12,J,1,53,E,15,72,138,32,12,0,0,0,0,76,40,500,71,1,8,9,2,0,8,69,20,0,0,0,0,0,0,0,0,0,0,0,46,43,train
0,4.996355200948582,30,C,4,7,62,170,2,0,0,0,0,0,1,0,1,0,0,12,45,10,J,1,67,E,9,62,178,34,12,1,0,0,0,77,27,275,67,0,8,9,2,0,8,55,15,0,0,0,0,0,0,0,0,0,0,0,44,39,train
0,4.9566060606582525,30,C,4,7,62,170,2,0,0,0,0,0,1,0,1,0,0,12,45,10,J,1,67,E,9,62,178,34,12,1,0,0,0,76,29,350,67,1,9,9,2,0,8,53,15,0,0,0,0,0,0,0,0,0,0,0,45,39,test
0,11.643702379592472,37,C,0,0,69,175,0,1,0,0,0,1,1,0,0,0,0,12,65,7,J,1,90,E,14,80,201,43,16,0,0,0,0,70,16,560,63,1,9,8,2,0,9,58,16,0,0,0,4,0,0,0,0,0,0,1,46,35,test
0,12.732889525066609,21,C,0,0,64,129,0,2,0,0,0,0,0,0,0,0,0,12,55,10,J,1,87,E,12,70,148,26,13,0,0,0,0,82,33,410,83,0,9,9,3,0,11,63,18,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,-0.009923111962948913,36,C,20,16,66,130,0,0,0,0,0,0,2,0,0,0,0,10,35,8,J,1,33,E,15,70,160,41,8,0,1,0,0,86,33,520,75,1,7,9,2,0,3,63,21,0,0,0,1,0,0,0,0,0,0,0,49,40,train
0,10.428445829935562,43,C,0,0,52,118,0,1,0,0,0,0,2,0,0,0,0,12,65,18,J,1,40,E,12,90,136,45,9,0,2,0,0,87,34,395,69,0,7,8,0,2,5,68,21,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,2.565006988156978,25,C,20,10,66,142,0,0,0,0,0,2,1,0,1,0,1,12,75,10,J,1,87,B,12,60,153,29,12,0,1,0,0,78,30,410,75,1,6,9,3,0,2,56,14,0,0,0,0,0,0,0,0,0,0,0,46,39,test
0,1.7807031028573959,20,C,0,0,63,110,0,0,0,0,0,0,1,0,0,0,0,12,35,10,J,1,50,E,14,75,120,24,11,1,1,0,0,82,37,430,22,0,9,9,2,0,3,60,18,0,0,0,0,0,0,0,0,0,0,0,44,40,test
0,1.9324142571320313,29,C,20,12,61,185,0,0,0,0,0,0,0,0,0,0,0,10,45,12,J,1,40,E,15,70,180,31,9,0,0,0,1,84,37,675,91,0,8,9,3,0,4,58,19,0,0,0,0,0,0,0,0,0,0,0,48,40,train
0,4.6403307596988,20,C,9,3,60,98,0,0,0,0,0,0,0,0,0,0,0,11,35,15,J,1,50,E,14,40,126,22,11,0,0,0,0,80,30,580,60,1,9,9,3,0,3,57,17,0,0,0,0,0,0,0,0,0,0,0,46,39,train
0,0.3653732606764441,37,C,20,19,62,130,1,0,0,0,0,0,1,1,0,0,0,12,55,8,J,1,73,B,10,90,135,42,12,1,0,0,0,76,36,610,76,1,8,9,2,0,5,62,19,0,0,0,0,0,0,0,0,0,0,0,47,39,test
0,3.1846971180870964,31,C,4,10,62,114,0,0,0,0,0,0,1,0,0,0,0,12,65,10,J,1,77,E,12,60,130,31,14,0,1,0,0,81,37,380,51,1,9,9,0,2,9,57,18,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,0.6537699342078476,24,C,20,7,63,130,0,0,1,0,0,0,0,0,0,0,0,12,55,8,J,1,57,E,13,70,158,25,12,0,0,0,0,88,39,380,67,1,6,9,2,0,9,63,18,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,5.6377948908535425,27,C,0,0,64,145,0,0,2,0,0,0,1,0,0,0,0,12,45,20,J,1,77,E,13,82,149,28,12,0,1,0,0,84,31,530,55,0,9,9,2,0,7,57,16,0,0,0,0,0,0,0,0,0,0,0,45,42,test
0,3.5792761561998194,40,C,0,0,63,180,1,0,0,0,0,0,1,1,1,0,0,11,75,15,A,1,53,E,13,88,180,42,8,0,0,0,0,75,31,370,73,0,8,9,2,0,8,62,20,0,0,0,0,0,0,0,0,0,0,0,46,47,test
0,3.2269246813594674,35,C,0,0,66,152,0,0,0,0,0,0,1,0,0,0,1,12,85,8,I,1,73,B,12,50,170,35,12,0,0,0,0,80,33,530,41,0,9,10,3,0,6,54,17,0,0,0,0,0,0,0,0,0,0,0,46,40,test
0,-2.7225814673958504,26,C,20,12,61,147,0,0,0,0,0,0,0,0,0,0,0,12,65,8,J,1,60,E,11,70,172,29,11,1,0,0,0,79,36,560,58,1,9,9,2,0,6,69,20,0,0,0,0,0,0,0,0,0,0,0,47,40,test
0,8.633435551440767,25,C,20,7,63,110,0,1,0,0,0,1,1,0,0,0,0,12,45,6,J,1,60,E,11,60,129,32,12,1,1,0,1,77,25,520,79,1,4,9,2,0,2,63,18,0,0,0,0,0,0,0,0,0,0,0,46,41,train
0,-2.512950072119966,25,C,0,0,69,110,0,0,0,0,0,0,2,0,0,0,1,12,105,10,J,1,70,E,12,70,130,32,12,0,0,0,0,81,32,410,57,0,9,9,2,0,9,68,20,0,0,0,0,0,0,0,0,0,0,0,46,41,test
0,2.8403195187850208,24,C,0.5,6,60,125,0,0,0,0,0,0,1,0,0,0,1,12,95,8,J,1,83,E,12,66,142,26,12,0,0,0,0,80,32,360,50,1,9,9,3,0,5,55,15,0,0,0,0,0,0,0,0,0,0,0,46,38,train
1,1.5111982481094217,26,C,20,14,62,110,0,0,1,0,0,0,1,0,0,0,0,12,45,12,J,1,50,E,14,70,139,29,10,0,1,0,1,82,31,400,79,1,8,9,3,0,4,66,18,0,0,0,0,0,0,0,0,0,0,0,44,40,test
0,2.7924447116946527,24,C,0,0,69,153,0,0,0,0,0,1,0,0,0,0,0,12,35,20,J,1,77,B,13,66,174,28,14,0,0,0,0,81,28,340,70,0,8,9,2,0,1,58,16,0,0,0,0,0,0,0,0,0,0,0,42,38,train
1,9.836573423534032,27,C,0,8,64,130,0,0,0,0,0,0,0,0,0,0,0,12,35,13,J,1,57,E,14,60,145,28,12,0,0,0,0,77,32,550,63,1,9,9,2,0,7,52,15,0,0,0,0,0,0,0,0,0,0,0,47,42,test
